"Food.code"	"Start.date"	"End.date"	"Main.food.description"
11710621	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil PREMIUM Newborn, infant formula, ready-to-feed"
11710626	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil PREMIUM Newborn, infant formula, prepared from powder, made with water, NFS"
11710627	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil PREMIUM Newborn, infant formula, prepared from powder, made with tap water"
11710628	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil PREMIUM Newborn, infant formula, prepared from powder, made with plain bottled water"
11710629	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil PREMIUM Newborn, infant formula, prepared from powder, made with baby water"
11710630	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil PREMIUM Infant, infant formula, NS as to form"
11710631	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil PREMIUM Infant, infant formula, ready-to-feed"
11710632	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil PREMIUM Infant, infant formula, prepared from liquid concentrate, made with water, NFS"
11710633	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil PREMIUM Infant, infant formula, prepared from liquid concentrate, made with tap water"
11710634	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil PREMIUM Infant, infant formula, prepared from liquid concentrate, made with plain bottled water"
11710635	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil PREMIUM Infant, infant formula, prepared from liquid concentrate, made with baby water"
11710636	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil PREMIUM Infant, infant formula, prepared from powder, made with water, NFS"
11710637	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil PREMIUM Infant, infant formula, prepared from powder, made with tap water"
11710638	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil PREMIUM Infant, infant formula, prepared from powder, made with plain bottled water"
11710639	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil PREMIUM Infant, infant formula, prepared from powder, made with baby water"
11710640	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil PREMIUM LIPIL, infant formula, NS as to form"
11710642	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil PREMIUM LIPIL, infant formula, prepared from liquid concentrate, made with water, NFS"
11710643	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil PREMIUM LIPIL, infant formula, prepared from powder, made with water, NFS"
11710644	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil PREMIUM LIPIL, infant formula, prepared from liquid concentrate, made with tap water"
11710645	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil PREMIUM LIPIL, infant formula, prepared from liquid concentrate, made with plain bottled water"
11710646	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil PREMIUM LIPIL, infant formula, prepared from liquid concentrate, made with baby water"
11710647	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil PREMIUM LIPIL, infant formula, prepared from powder, made with tap water"
11710648	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil PREMIUM LIPIL, infant formula, prepared from powder, made with plain bottled water"
11710649	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil PREMIUM LIPIL, infant formula, prepared from powder, made with baby water"
11710650	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil LIPIL, infant formula, NS as to form"
11710651	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil LIPIL, infant formula, ready-to-feed"
11710652	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil LIPIL, infant formula, prepared from liquid concentrate, made with water, NFS"
11710653	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil LIPIL, infant formula, prepared from powder, made with water, NFS"
11710654	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil LIPIL, infant formula, prepared from liquid concentrate, made with tap water"
11710655	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil LIPIL, infant formula, prepared from liquid concentrate, made with plain bottled water"
11710656	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil LIPIL, infant formula, prepared from liquid concentrate, made with baby water"
11710657	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil LIPIL, infant formula, prepared from powder, made with tap water"
11710658	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil LIPIL, infant formula, prepared from powder, made with plain bottled water"
11710659	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil LIPIL, infant formula, prepared from powder, made with baby water"
11710660	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil A.R. Lipil, infant formula, NS as to form"
11710661	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil A.R. Lipil, infant formula, ready-to-feed"
11710663	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil A.R. LIPIL, infant formula, prepared from powder, made with water, NFS"
11710664	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil A.R. LIPIL, infant formula, prepared from powder, made with tap water"
11710665	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil EnfaCare LIPIL, infant formula, NS as to form"
11710666	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil EnfaCare LIPIL, infant formula, ready-to-feed"
11710667	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil EnfaCare LIPIL, infant formula, prepared from powder, made with water, NFS"
11710668	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil A.R. LIPIL, infant formula, prepared from powder, made with plain bottled water"
11710669	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil A.R. LIPIL, infant formula, prepared from powder, made with baby water"
11710670	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil Gentlease LIPIL, infant formula, NS as to form"
11710671	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil Gentlease LIPIL, infant formula, ready-to-feed"
11710673	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil Gentlease LIPIL, infant formula, prepared from powder, made with water, NFS"
11710674	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil EnfaCare LIPIL, infant formula, prepared from powder, made with tap water"
11710675	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil EnfaCare LIPIL, infant formula, prepared from powder, made with plain bottled water"
11710676	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil EnfaCare LIPIL, infant formula, prepared from powder, made with baby water"
11710677	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil Gentlease LIPIL, infant formula, prepared from powder, made with tap water"
11710678	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil Gentlease LIPIL, infant formula, prepared from powder, made with plain bottled water"
11710679	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil Gentlease LIPIL, infant formula, prepared from powder, made with baby water"
11710680	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil Enfagrow PREMIUM Next Step LIPIL, infant formula, NS as to form "
11710681	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil Enfagrow PREMIUM Next Step LIPIL, infant formula, ready-to-feed "
11710683	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil Enfagrow PREMIUM Next Step LIPIL, infant formula, prepared from powder, made with water, NFS "
11710687	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil Enfagrow PREMIUM Next Step LIPIL, infant formula, prepared from powder, made with tap water"
11710688	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil Enfagrow PREMIUM Next Step LIPIL, infant formula, prepared from powder, made with plain bottled water"
11710689	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil Enfagrow PREMIUM Next Step LIPIL, infant formula, prepared from powder, made with baby water"
11710690	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil Gentlease Next Step LIPIL, infant formula, NS as to form"
11710693	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil Gentlease Next Step LIPIL, infant formula, prepared from powder, made with water, NFS"
11710697	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil Gentlease Next Step LIPIL, infant formula, prepared from powder, made with tap water "
11710698	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil Gentlease Next Step LIPIL, infant formula, prepared from powder, made with plain bottled water  "
11710699	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil Gentlease Next Step LIPIL, infant formula, prepared from powder, made with baby water  "
11710800	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Pediasure, infant formula, NS as to form"
11710801	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Pediasure, infant formula, ready-to-feed"
11710805	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Pediasure Fiber, infant formula, NS as to form"
11710806	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Pediasure Fiber, infant formula, ready-to-feed"
11710910	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start  Gentle Plus, infant formula, NS as to form"
11710911	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start Gentle Plus, infant formula, ready-to-feed"
11710912	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start Gentle Plus, infant formula, prepared from liquid concentrate, made with water, NFS"
11710913	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start Gentle Plus, infant formula, prepared from powder, made with water, NFS"
11710914	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start Gentle Plus, infant formula, prepared from liquid concentrate, made with tap water"
11710915	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start Gentle Plus, infant formula, prepared from liquid concentrate, made with plain bottled water"
11710916	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start Gentle Plus, infant formula, prepared from liquid concentrate, made with baby water"
11710917	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start Gentle Plus, infant formula, prepared from powder, made with tap water"
11710918	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start Gentle Plus, infant formula, prepared from powder, made with plain bottled water"
11710919	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start Gentle Plus, infant formula, prepared from powder, made with baby water"
11710920	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start Protect Plus, infant formula, NS as to form"
11710923	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start Protect Plus, infant formula, prepared from powder, made with water, NFS"
11710927	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start Protect Plus, infant formula, prepared from powder, made with tap water"
11710928	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start Protect Plus, infant formula, prepared from powder, made with plain bottled water"
11710929	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start Protect Plus, infant formula, prepared from powder, made with baby water"
11710930	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start 2 Gentle Plus, infant formula, NS as to form"
11710933	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start 2 Gentle Plus, infant formula, prepared from powder, made with water, NFS"
11710937	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start 2 Gentle Plus, infant formula, prepared from powder, made with tap water"
11710938	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start 2 Gentle Plus, infant formula, prepared from powder, made with plain bottled water"
11710939	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start 2 Gentle Plus, infant formula, prepared from powder, made with baby water"
11710940	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start 2 Protect Plus, infant formula, NS as to form"
11710943	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start 2 Protect Plus, infant formula, prepared from powder, made with water, NFS"
11710947	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start 2 Protect Plus, infant formula, prepared from powder, made with tap water"
11710948	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start 2 Protect Plus, infant formula, prepared from powder, made with plain bottled water"
11710949	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start 2 Protect Plus, infant formula, prepared from powder, made with baby water"
11710960	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"America's Store Brand, infant formula, NS as to form"
11710961	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"America's Store Brand, infant formula, prepared from liquid concentrate, made with water, NFS"
11710962	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"America's Store Brand, infant formula, prepared from powder, made with water, NFS"
11710963	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"America's Store Brand, infant formula, ready-to-feed"
11710964	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"America's Store Brand, infant formula, prepared from liquid concentrate, made with tap water"
11710965	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"America's Store Brand, infant formula, prepared from liquid concentrate, made with plain bottled water"
11710966	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"America's Store Brand, infant formula, prepared from liquid concentrate, made with baby water"
11710967	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"America's Store Brand, infant formula, prepared from powder, made with tap water"
11710968	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"America's Store Brand, infant formula, prepared from powder, made with plain bottled water"
11710969	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"America's Store Brand, infant formula, prepared from powder, made with baby water"
11720310	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil ProSobee LIPIL, infant formula, NS as to form"
11720311	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil ProSobee Lipil, infant formula, ready-to-feed"
11720312	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil ProSobee LIPIL, infant formula, prepared from liquid concentrate, made with water, NFS"
11720313	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil ProSobee LIPIL, infant formula, prepared from powder, made with water, NFS"
11720314	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil ProSobee LIPIL, infant formula, prepared from liquid concentrate, made with tap water"
11720315	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil ProSobee LIPIL, infant formula, prepared from liquid concentrate, made with plain bottled water"
11720316	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil ProSobee LIPIL, infant formula, prepared from liquid concentrate, made with baby water"
11720317	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil ProSobee LIPIL, infant formula, prepared from powder, made with tap water"
11720318	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil ProSobee LIPIL, infant formula, prepared from powder, made with plain bottled water"
11720319	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil ProSobee LIPIL, infant formula, prepared from powder, made with baby water"
11720320	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil Enfagrow Soy Next Step LIPIL, infant formula, NS as to form"
11720323	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil Enfagrow Soy Next Step LIPIL, infant formula, prepared from powder, made with water, NFS"
11720327	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil Enfagrow Soy Next Step LIPIL, infant formula, prepared from powder, made with tap water"
11720328	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil Enfagrow Soy Next Step LIPIL, infant formula, prepared from powder, made with plain bottled water"
11720329	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Enfamil Enfagrow Soy Next Step LIPIL, infant formula, prepared from powder, made with baby water"
11720410	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Similac Sensitive Isomil Soy, infant formula, NS as to form"
11720411	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Similac Sensitive Isomil Soy, infant formula, ready-to-feed"
11720412	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Similac Sensitive Isomil Soy, infant formula, prepared from liquid concentrate, made with water, NFS"
11720413	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Similac Sensitive Isomil Soy, infant formula, prepared from powder, made with water, NFS"
11720414	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Similac Sensitive Isomil Soy, infant formula, prepared from liquid concentrate, made with tap water"
11720415	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Similac Sensitive Isomil Soy, infant formula, prepared from liquid concentrate, made with plain bottled water"
11720416	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Similac Sensitive Isomil Soy, infant formula, prepared from liquid concentrate, made with baby water"
11720417	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Similac Sensitive Isomil Soy, infant formula, prepared from powder, made with tap water "
11720418	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Similac Sensitive Isomil Soy, infant formula, prepared from powder, made with plain bottled water"
11720419	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Similac Sensitive Isomil Soy, infant formula, prepared from powder, made with baby water"
11720430	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Similac Expert Care for Diarrhea, infant formula, NS as to form"
11720431	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Similac Expert Care for Diarrhea, infant formula, ready-to-feed"
11720440	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Similac Go and Grow Soy, infant formula, NS as to form"
11720443	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Similac Go and Grow Soy, infant formula, prepared from powder, made with water, NFS"
11720447	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Similac Go and Grow Soy, infant formula, prepared from powder, made with tap water"
11720448	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Similac Go and Grow Soy, infant formula, prepared from powder, made with plain bottled water"
11720449	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Similac Go and Grow Soy, infant formula, prepared from powder, made with baby water"
11720610	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start Soy Plus, infant formula, NS as to form"
11720611	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start Soy Plus, infant formula, ready-to-feed"
11720612	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start Soy Plus, infant formula, prepared from liquid concentrate, made with water, NFS"
11720613	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start Soy Plus, infant formula, prepared from powder, made with water, NFS"
11720614	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start Soy Plus, infant formula, prepared from liquid concentrate, made with tap water"
11720615	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start Soy Plus, infant formula, prepared from liquid concentrate, made with plain bottled water"
11720616	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start Soy Plus, infant formula, prepared from liquid concentrate, made with baby water"
11720617	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start Soy Plus, infant formula, prepared from powder, made with tap water"
11720618	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start Soy Plus, infant formula, prepared from powder, made with plain bottled water"
11720619	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start Soy Plus, infant formula, prepared from powder, made with baby water"
11720620	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start 2 Soy Plus, infant formula, NS as to form"
11720623	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start 2 Soy Plus, infant formula, prepared from powder, made with water, NFS"
11720627	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start 2 Soy Plus, infant formula, prepared from powder, made with tap water"
11720628	"01/01/13 00:00:00"	"12/31/14 00:00:00"	"Gerber Good Start 2 Soy Plus, infant formula, prepared from powder, made with plain bottled water"
